,readable,energies
385,"('[0.4286305904388428 0.24301037192344666 0.34410518407821655 0.6642284393310547]', 'tensor([[ 0.1769,  0.1396,  0.3806,  0.2834,  0.0046,  0.0149, -0.3400]])')",1.4975641965866089
386,"('[0.6998896598815918 0.3362392485141754 0.32906636595726013 0.5602321028709412]', 'tensor([[ 0.1464,  0.1210,  0.4166,  0.2916,  0.0043,  0.0199, -0.4627]])')",1.375769019126892
387,"('[0.32920041680336 0.39974328875541687 0.6228218078613281 0.5982551574707031]', 'tensor([[ 0.1486,  0.1344,  0.3734,  0.3271,  0.0053,  0.0112, -0.4750]])')",1.3029320240020752
388,"('[0.663129985332489 0.5713537931442261 0.6282153129577637 0.7112086415290833]', 'tensor([[ 0.1411,  0.1225,  0.3906,  0.3258,  0.0048,  0.0153, -0.7870]])')",0.9922912120819092
389,"('[0.6611402034759521 0.6949586272239685 0.576110303401947 0.3692031800746918]', 'tensor([[ 0.0976,  0.1030,  0.4062,  0.3717,  0.0049,  0.0165, -0.6507]])')",1.1189920902252197
390,"('[0.5432973504066467 0.2948177456855774 0.7093684077262878 0.43067842721939087]', 'tensor([[ 0.1231,  0.1268,  0.4270,  0.3014,  0.0054,  0.0163, -0.4891]])')",1.3555718660354614
391,"('[0.44543835520744324 0.6433454155921936 0.685346245765686 0.650061309337616]', 'tensor([[ 0.1352,  0.1233,  0.3694,  0.3552,  0.0051,  0.0117, -0.7121]])')",1.0613579750061035
392,"('[0.31267666816711426 0.6359702944755554 0.5926214456558228 0.6510310173034668]', 'tensor([[ 0.1425,  0.1260,  0.3509,  0.3657,  0.0051,  0.0098, -0.5961]])')",1.1787656545639038
393,"('[0.30910977721214294 0.60319584608078 0.6005223989486694 0.36097267270088196]', 'tensor([[ 0.1078,  0.1149,  0.3739,  0.3870,  0.0054,  0.0109, -0.4369]])')",1.3300573825836182
394,"('[0.43221843242645264 0.48447683453559875 0.6185498833656311 0.3696969747543335]', 'tensor([[ 0.1109,  0.1173,  0.3989,  0.3537,  0.0054,  0.0138, -0.4525]])')",1.3202736377716064
395,"('[0.5978138446807861 0.6717948317527771 0.3166200518608093 0.6797780394554138]', 'tensor([[ 0.1444,  0.1152,  0.3679,  0.3532,  0.0043,  0.0151, -0.6330]])')",1.1417813301086426
396,"('[0.6355505585670471 0.32361242175102234 0.3825843334197998 0.5814304351806641]', 'tensor([[ 0.1501,  0.1253,  0.4097,  0.2920,  0.0045,  0.0185, -0.4616]])')",1.3933101892471313
397,"('[0.6680029630661011 0.6924317479133606 0.3312018811702728 0.36950480937957764]', 'tensor([[ 0.1033,  0.0984,  0.3991,  0.3769,  0.0045,  0.0178, -0.5306]])')",1.2382431030273438
398,"('[0.45677414536476135 0.6597309708595276 0.5666477084159851 0.6392974257469177]', 'tensor([[ 0.1366,  0.1206,  0.3657,  0.3600,  0.0049,  0.0122, -0.6612]])')",1.111811876296997
399,"('[0.7042750120162964 0.46412181854248047 0.32884863018989563 0.35298097133636475]', 'tensor([[ 0.1106,  0.1048,  0.4259,  0.3337,  0.0045,  0.0205, -0.4251]])')",1.3515287637710571
400,"('[0.6551601886749268 0.32987335324287415 0.3776220977306366 0.5871060490608215]', 'tensor([[ 0.1499,  0.1246,  0.4108,  0.2915,  0.0044,  0.0187, -0.4749]])')",1.3766967058181763
401,"('[0.6105411648750305 0.6339313983917236 0.6270375847816467 0.373656302690506]', 'tensor([[ 0.1004,  0.1073,  0.4069,  0.3644,  0.0051,  0.0159, -0.6226]])')",1.1485424041748047
402,"('[0.7186737060546875 0.6175363659858704 0.5626065135002136 0.7304908037185669]', 'tensor([[ 0.1412,  0.1195,  0.3896,  0.3291,  0.0046,  0.0160, -0.8147]])')",0.9643750190734863
403,"('[0.3496823310852051 0.37446004152297974 0.3351266384124756 0.31139102578163147]', 'tensor([[ 0.1201,  0.1172,  0.3918,  0.3513,  0.0050,  0.0146, -0.1853]])')",1.5882834196090698
404,"('[0.658112645149231 0.5829845070838928 0.5891312956809998 0.33767831325531006]', 'tensor([[ 0.0975,  0.1056,  0.4185,  0.3560,  0.0050,  0.0174, -0.5840]])')",1.1893037557601929
405,"('[0.6174174547195435 0.6189779043197632 0.5290447473526001 0.5786805152893066]', 'tensor([[ 0.1285,  0.1153,  0.3890,  0.3471,  0.0047,  0.0154, -0.6721]])')",1.1030871868133545
406,"('[0.4791259169578552 0.34272077679634094 0.5712566375732422 0.3142712116241455]', 'tensor([[ 0.1100,  0.1189,  0.4224,  0.3271,  0.0054,  0.0163, -0.3537]])')",1.426584005355835
407,"('[0.41030967235565186 0.35743436217308044 0.38216540217399597 0.5901147723197937]', 'tensor([[ 0.1575,  0.1311,  0.3770,  0.3156,  0.0047,  0.0140, -0.3700]])')",1.412801742553711
408,"('[0.6160888671875 0.4299323260784149 0.622314989566803 0.4175246059894562]', 'tensor([[ 0.1151,  0.1169,  0.4211,  0.3247,  0.0051,  0.0171, -0.5429]])')",1.2373868227005005
409,"('[0.45207712054252625 0.33291226625442505 0.6255814433097839 0.46803566813468933]', 'tensor([[ 0.1318,  0.1284,  0.4059,  0.3141,  0.0053,  0.0146, -0.4393]])')",1.3591086864471436
410,"('[0.6816745400428772 0.7525759935379028 0.3578644096851349 0.46232178807258606]', 'tensor([[ 0.1116,  0.1013,  0.3893,  0.3763,  0.0045,  0.0169, -0.6272]])')",1.142098069190979
411,"('[0.6647765636444092 0.36943769454956055 0.2907549738883972 0.6302342414855957]', 'tensor([[ 0.1558,  0.1233,  0.4013,  0.2967,  0.0042,  0.0187, -0.4776]])')",1.3223505020141602
412,"('[0.5686565041542053 0.32467174530029297 0.5915765762329102 0.6916409134864807]', 'tensor([[ 0.1572,  0.1342,  0.3989,  0.2894,  0.0049,  0.0155, -0.5883]])')",1.2638906240463257
413,"('[0.39800193905830383 0.6768984794616699 0.3171341121196747 0.7135552763938904]', 'tensor([[ 0.1541,  0.1214,  0.3419,  0.3665,  0.0045,  0.0116, -0.5528]])')",1.2239691019058228
414,"('[0.4400211274623871 0.3705242872238159 0.40053439140319824 0.3277963101863861]', 'tensor([[ 0.1175,  0.1166,  0.4065,  0.3384,  0.0050,  0.0161, -0.2694]])')",1.5067954063415527
415,"('[0.683234453201294 0.6309471726417542 0.5524357557296753 0.3332376778125763]', 'tensor([[ 0.0954,  0.1025,  0.4164,  0.3632,  0.0049,  0.0176, -0.5999]])')",1.171947717666626
416,"('[0.6755558252334595 0.2951861321926117 0.34634682536125183 0.2781246602535248]', 'tensor([[ 0.1082,  0.1089,  0.4511,  0.3048,  0.0047,  0.0223, -0.2976]])')",1.4896665811538696
417,"('[0.7789044976234436 0.33924874663352966 0.49145808815956116 0.5319205522537231]', 'tensor([[ 0.1340,  0.1196,  0.4330,  0.2883,  0.0046,  0.0205, -0.5708]])')",1.2202632427215576
418,"('[0.5875020027160645 0.29817599058151245 0.535861611366272 0.36501482129096985]', 'tensor([[ 0.1180,  0.1197,  0.4341,  0.3046,  0.0051,  0.0185, -0.3933]])')",1.4445347785949707
419,"('[0.3661445677280426 0.5701618194580078 0.6003737449645996 0.3977603316307068]', 'tensor([[ 0.1129,  0.1165,  0.3805,  0.3726,  0.0053,  0.0120, -0.4672]])')",1.3022050857543945
420,"('[0.6482789516448975 0.6304957866668701 0.3429844379425049 0.7304010391235352]', 'tensor([[ 0.1497,  0.1180,  0.3737,  0.3386,  0.0043,  0.0158, -0.6761]])')",1.101653814315796
421,"('[0.46266618371009827 0.5908921957015991 0.37335172295570374 0.4343200922012329]', 'tensor([[ 0.1210,  0.1112,  0.3784,  0.3703,  0.0048,  0.0144, -0.4306]])')",1.3397883176803589
422,"('[0.3842734098434448 0.5873407125473022 0.38943830132484436 0.3309582471847534]', 'tensor([[ 0.1082,  0.1083,  0.3780,  0.3870,  0.0050,  0.0134, -0.3460]])')",1.4211618900299072
423,"('[0.3997303247451782 0.6500715613365173 0.6395922303199768 0.3148672580718994]', 'tensor([[ 0.0963,  0.1091,  0.3869,  0.3898,  0.0054,  0.0124, -0.5021]])')",1.263935923576355
424,"('[0.5837661623954773 0.3446723520755768 0.5499378442764282 0.31700262427330017]', 'tensor([[ 0.1080,  0.1154,  0.4344,  0.3187,  0.0052,  0.0183, -0.3977]])')",1.3837333917617798
425,"('[0.6338786482810974 0.3812125325202942 0.4030953645706177 0.38151589035987854]', 'tensor([[ 0.1188,  0.1132,  0.4251,  0.3189,  0.0047,  0.0193, -0.3999]])')",1.3804514408111572
426,"('[0.42877092957496643 0.61629319190979 0.36582261323928833 0.34963032603263855]', 'tensor([[ 0.1090,  0.1065,  0.3789,  0.3866,  0.0049,  0.0141, -0.3803]])')",1.3870376348495483
427,"('[0.35433635115623474 0.35823139548301697 0.3865043818950653 0.3380475640296936]', 'tensor([[ 0.1233,  0.1204,  0.3937,  0.3432,  0.0051,  0.0144, -0.2186]])')",1.5563939809799194
428,"('[0.6277554035186768 0.4582260251045227 0.32578685879707336 0.3582480549812317]', 'tensor([[ 0.1139,  0.1073,  0.4164,  0.3386,  0.0046,  0.0192, -0.3850]])')",1.3921767473220825
429,"('[0.3723244071006775 0.33462196588516235 0.26004430651664734 0.6518598794937134]', 'tensor([[ 0.1747,  0.1350,  0.3622,  0.3101,  0.0044,  0.0136, -0.3094]])')",1.4758515357971191
430,"('[0.6163955926895142 0.6463606953620911 0.6469466686248779 0.39195123314857483]', 'tensor([[ 0.1017,  0.1079,  0.4056,  0.3640,  0.0051,  0.0157, -0.6508]])')",1.1203889846801758
431,"('[0.48041629791259766 0.6485025882720947 0.5940009355545044 0.5381227731704712]', 'tensor([[ 0.1241,  0.1167,  0.3772,  0.3640,  0.0050,  0.0130, -0.6305]])')",1.140899419784546
432,"('[0.4095841646194458 0.3637962341308594 0.31290873885154724 0.5739828944206238]', 'tensor([[ 0.1582,  0.1292,  0.3746,  0.3191,  0.0046,  0.0143, -0.3301]])')",1.450727939605713
433,"('[0.4728001058101654 0.6170610189437866 0.3355741500854492 0.43148335814476013]', 'tensor([[ 0.1201,  0.1091,  0.3762,  0.3753,  0.0047,  0.0146, -0.4285]])')",1.3411693572998047
434,"('[0.5719434022903442 0.3204321265220642 0.49149569869041443 0.3560369908809662]', 'tensor([[ 0.1174,  0.1179,  0.4294,  0.3118,  0.0050,  0.0184, -0.3700]])')",1.4337207078933716
435,"('[0.6275160908699036 0.3273545801639557 0.3447258472442627 0.42693012952804565]', 'tensor([[ 0.1308,  0.1172,  0.4231,  0.3046,  0.0046,  0.0197, -0.3633]])')",1.4631754159927368
436,"('[0.6434807777404785 0.6664464473724365 0.29411581158638 0.6659511923789978]', 'tensor([[ 0.1425,  0.1134,  0.3735,  0.3504,  0.0042,  0.0160, -0.6350]])')",1.1403406858444214
437,"('[0.3500438630580902 0.37415921688079834 0.6424182057380676 0.6470996737480164]', 'tensor([[ 0.1546,  0.1372,  0.3748,  0.3167,  0.0052,  0.0115, -0.5069]])')",1.276460886001587
438,"('[0.6706804633140564 0.43368011713027954 0.35790565609931946 0.6460776925086975]', 'tensor([[ 0.1506,  0.1219,  0.3975,  0.3078,  0.0043,  0.0179, -0.5542]])')",1.2368718385696411
439,"('[0.5804747343063354 0.7405596971511841 0.668379008769989 0.3843044340610504]', 'tensor([[ 0.0975,  0.1055,  0.3959,  0.3814,  0.0052,  0.0145, -0.6869]])')",1.080742359161377
440,"('[0.6488052010536194 0.3047085404396057 0.4007021486759186 0.6264727711677551]', 'tensor([[ 0.1557,  0.1280,  0.4093,  0.2841,  0.0045,  0.0184, -0.4903]])')",1.3395037651062012
441,"('[0.6524969339370728 0.7326214909553528 0.3883650302886963 0.3385525643825531]', 'tensor([[ 0.0965,  0.0970,  0.3987,  0.3860,  0.0046,  0.0172, -0.5560]])')",1.2109496593475342
442,"('[0.4289192855358124 0.6211650967597961 0.39021411538124084 0.3416924774646759]', 'tensor([[ 0.1070,  0.1064,  0.3803,  0.3875,  0.0049,  0.0140, -0.3910]])')",1.376067876815796
443,"('[0.27893516421318054 0.6427988409996033 0.37026071548461914 0.3990955352783203]', 'tensor([[ 0.1189,  0.1122,  0.3528,  0.4003,  0.0050,  0.0108, -0.3455]])')",1.4244672060012817
444,"('[0.3905588984489441 0.403044730424881 0.3727046251296997 0.5589868426322937]', 'tensor([[ 0.1514,  0.1279,  0.3730,  0.3294,  0.0048,  0.0135, -0.3626]])')",1.415978193283081
445,"('[0.6564138531684875 0.6959470510482788 0.687870979309082 0.6403817534446716]', 'tensor([[ 0.1263,  0.1162,  0.3886,  0.3493,  0.0049,  0.0146, -0.8403]])')",0.9341578483581543
446,"('[0.46806228160858154 0.33088335394859314 0.6929441094398499 0.40775448083877563]', 'tensor([[ 0.1208,  0.1261,  0.4163,  0.3164,  0.0055,  0.0149, -0.4498]])')",1.344555377960205
447,"('[0.6192675232887268 0.6391005516052246 0.3082432448863983 0.4454285502433777]', 'tensor([[ 0.1176,  0.1049,  0.3903,  0.3657,  0.0044,  0.0170, -0.5060]])')",1.2653876543045044
448,"('[0.441276490688324 0.3332318067550659 0.6532865166664124 0.6853449940681458]', 'tensor([[ 0.1579,  0.1379,  0.3862,  0.2997,  0.0051,  0.0131, -0.5566]])')",1.270808219909668
449,"('[0.41286084055900574 0.403045117855072 0.6534741520881653 0.3720506727695465]', 'tensor([[ 0.1148,  0.1221,  0.4048,  0.3389,  0.0055,  0.0138, -0.4207]])')",1.354432463645935
450,"('[0.3354708254337311 0.3078414499759674 0.5336650013923645 0.6627366542816162]', 'tensor([[ 0.1663,  0.1408,  0.3718,  0.3043,  0.0051,  0.0118, -0.4199]])')",1.386366605758667
451,"('[0.636666476726532 0.4075324535369873 0.34909820556640625 0.5670483112335205]', 'tensor([[ 0.1442,  0.1203,  0.4025,  0.3106,  0.0044,  0.0181, -0.4802]])')",1.3073804378509521
452,"('[0.4526309370994568 0.5523955821990967 0.41236478090286255 0.34134092926979065]', 'tensor([[ 0.1090,  0.1089,  0.3901,  0.3723,  0.0050,  0.0148, -0.3794]])')",1.3902244567871094
453,"('[0.6509855389595032 0.36836180090904236 0.3829624354839325 0.3654724061489105]', 'tensor([[ 0.1173,  0.1120,  0.4297,  0.3162,  0.0047,  0.0200, -0.3839]])')",1.3978534936904907
454,"('[0.6352683901786804 0.669329822063446 0.5629261136054993 0.39765143394470215]', 'tensor([[ 0.1031,  0.1055,  0.4027,  0.3676,  0.0049,  0.0162, -0.6326]])')",1.137998342514038
455,"('[0.4005886912345886 0.6162977814674377 0.3699239194393158 0.34743401408195496]', 'tensor([[ 0.1094,  0.1072,  0.3755,  0.3894,  0.0049,  0.0136, -0.3671]])')",1.3996495008468628
456,"('[0.6304377913475037 0.31661438941955566 0.6108172535896301 0.361627995967865]', 'tensor([[ 0.1129,  0.1185,  0.4397,  0.3050,  0.0052,  0.0187, -0.4597]])')",1.3618390560150146
457,"('[0.62980055809021 0.30354970693588257 0.6707429885864258 0.43214643001556396]', 'tensor([[ 0.1216,  0.1234,  0.4349,  0.2970,  0.0052,  0.0180, -0.5181]])')",1.2864681482315063
458,"('[0.644178032875061 0.2792153060436249 0.564369261264801 0.29922041296958923]', 'tensor([[ 0.1065,  0.1159,  0.4518,  0.3005,  0.0052,  0.0201, -0.3935]])')",1.382789969444275
459,"('[0.6728891730308533 0.587372899055481 0.5556922554969788 0.38934850692749023]', 'tensor([[ 0.1047,  0.1070,  0.4140,  0.3520,  0.0049,  0.0174, -0.6027]])')",1.17153799533844
460,"('[0.645912230014801 0.6752910017967224 0.34668949246406555 0.39592427015304565]', 'tensor([[ 0.1077,  0.1012,  0.3962,  0.3731,  0.0045,  0.0173, -0.5319]])')",1.2377371788024902
461,"('[0.34702861309051514 0.42142418026924133 0.2782481908798218 0.5160853266716003]', 'tensor([[ 0.1503,  0.1250,  0.3644,  0.3425,  0.0046,  0.0132, -0.2814]])')",1.495237946510315
462,"('[0.7224247455596924 0.5943326354026794 0.36531928181648254 0.689845085144043]', 'tensor([[ 0.1443,  0.1161,  0.3880,  0.3301,  0.0043,  0.0172, -0.6860]])')",1.093592882156372
463,"('[0.3327929377555847 0.3030374050140381 0.6561263799667358 0.3988364636898041]', 'tensor([[ 0.1267,  0.1311,  0.4013,  0.3227,  0.0056,  0.0127, -0.3454]])')",1.4402258396148682
464,"('[0.6472885608673096 0.6841602921485901 0.2621746063232422 0.5917965769767761]', 'tensor([[ 0.1341,  0.1089,  0.3769,  0.3595,  0.0042,  0.0165, -0.5927]])')",1.18064284324646
465,"('[0.5242218375205994 0.37233468890190125 0.35876330733299255 0.3411957621574402]', 'tensor([[ 0.1182,  0.1138,  0.4148,  0.3305,  0.0048,  0.0179, -0.2983]])')",1.4805973768234253
466,"('[0.4178647994995117 0.3512152135372162 0.5745271444320679 0.6101959347724915]', 'tensor([[ 0.1519,  0.1341,  0.3851,  0.3105,  0.0051,  0.0132, -0.4769]])')",1.318968653678894
467,"('[0.4085557460784912 0.6156491637229919 0.2973056435585022 0.30682191252708435]', 'tensor([[ 0.1052,  0.1033,  0.3768,  0.3955,  0.0048,  0.0143, -0.3142]])')",1.4512546062469482
468,"('[0.6866700649261475 0.6406459808349609 0.5630115866661072 0.639392077922821]', 'tensor([[ 0.1314,  0.1158,  0.3914,  0.3408,  0.0047,  0.0159, -0.7649]])')",1.0117835998535156
469,"('[0.6887876391410828 0.40386083722114563 0.6579388380050659 0.3757931888103485]', 'tensor([[ 0.1078,  0.1146,  0.4369,  0.3170,  0.0051,  0.0186, -0.5632]])')",1.2306022644042969
470,"('[0.47601035237312317 0.3929111361503601 0.36182641983032227 0.32003870606422424]', 'tensor([[ 0.1151,  0.1132,  0.4084,  0.3414,  0.0049,  0.0169, -0.2754]])')",1.500653624534607
471,"('[0.5923812985420227 0.28859642148017883 0.5840727090835571 0.3749519884586334]', 'tensor([[ 0.1183,  0.1212,  0.4360,  0.3010,  0.0052,  0.0183, -0.4200]])')",1.39534330368042
472,"('[0.6470855474472046 0.2930738925933838 0.376597136259079 0.6408611536026001]', 'tensor([[ 0.1594,  0.1290,  0.4080,  0.2808,  0.0044,  0.0185, -0.4788]])')",1.3446831703186035
473,"('[0.3792017698287964 0.23862497508525848 0.3137555420398712 0.6738600730895996]', 'tensor([[ 0.1825,  0.1418,  0.3717,  0.2855,  0.0045,  0.0140, -0.3027]])')",1.5390421152114868
474,"('[0.42837855219841003 0.5909976363182068 0.5844389200210571 0.5839102268218994]', 'tensor([[ 0.1341,  0.1220,  0.3715,  0.3552,  0.0050,  0.0122, -0.5939]])')",1.1795285940170288
475,"('[0.6262282729148865 0.33875319361686707 0.5412858724594116 0.6414486169815063]', 'tensor([[ 0.1505,  0.1293,  0.4070,  0.2915,  0.0048,  0.0169, -0.5739]])')",1.2832231521606445
476,"('[0.6238481402397156 0.680027186870575 0.2652726173400879 0.3929867744445801]', 'tensor([[ 0.1098,  0.0998,  0.3904,  0.3783,  0.0044,  0.0174, -0.4811]])')",1.2878496646881104
477,"('[0.41481199860572815 0.23617419600486755 0.609616756439209 0.6904181838035583]', 'tensor([[ 0.1681,  0.1437,  0.3885,  0.2813,  0.0051,  0.0133, -0.4755]])')",1.3839757442474365
478,"('[0.47432899475097656 0.6632571220397949 0.3698028326034546 0.3414249122142792]', 'tensor([[ 0.1044,  0.1032,  0.3819,  0.3910,  0.0048,  0.0147, -0.4244]])')",1.3418601751327515
479,"('[0.6906704902648926 0.6349220275878906 0.37090161442756653 0.6025586724281311]', 'tensor([[ 0.1332,  0.1118,  0.3885,  0.3453,  0.0044,  0.0170, -0.6495]])')",1.1266164779663086
480,"('[0.7538514137268066 0.34577763080596924 0.280221551656723 0.24246732890605927]', 'tensor([[ 0.0993,  0.1007,  0.4577,  0.3137,  0.0044,  0.0241, -0.3112]])')",1.4926307201385498
481,"('[0.3102283775806427 0.3563867509365082 0.6457538604736328 0.2860764265060425]', 'tensor([[ 0.1075,  0.1233,  0.4043,  0.3465,  0.0058,  0.0125, -0.2992]])')",1.4740151166915894
482,"('[0.4454008936882019 0.2987094521522522 0.3799607455730438 0.39263737201690674]', 'tensor([[ 0.1328,  0.1233,  0.4068,  0.3158,  0.0049,  0.0165, -0.2584]])')",1.531305193901062
483,"('[0.374309778213501 0.331177294254303 0.35834985971450806 0.33139193058013916]', 'tensor([[ 0.1244,  0.1203,  0.3989,  0.3362,  0.0050,  0.0152, -0.1976]])')",1.578611969947815
484,"('[0.4253010153770447 0.6160850524902344 0.5552724003791809 0.4164324998855591]', 'tensor([[ 0.1130,  0.1133,  0.3809,  0.3747,  0.0052,  0.0129, -0.5065]])')",1.262654423713684
485,"('[0.6549542546272278 0.7010951638221741 0.3629901111125946 0.6449671983718872]', 'tensor([[ 0.1358,  0.1120,  0.3766,  0.3554,  0.0044,  0.0158, -0.6820]])')",1.0920087099075317
486,"('[0.3168603479862213 0.30859407782554626 0.6722342371940613 0.2809304893016815]', 'tensor([[ 0.1082,  0.1257,  0.4118,  0.3355,  0.0059,  0.0129, -0.2893]])')",1.4874178171157837
487,"('[0.6708359122276306 0.6520435214042664 0.37247994542121887 0.6447107195854187]', 'tensor([[ 0.1376,  0.1135,  0.3820,  0.3463,  0.0044,  0.0163, -0.6700]])')",1.105836272239685
488,"('[0.3136858642101288 0.3968598544597626 0.33866292238235474 0.6058639883995056]', 'tensor([[ 0.1626,  0.1324,  0.3571,  0.3312,  0.0047,  0.0119, -0.3275]])')",1.4521095752716064
489,"('[0.7066792249679565 0.4809959828853607 0.3558162748813629 0.3543919622898102]', 'tensor([[ 0.1091,  0.1047,  0.4251,  0.3363,  0.0045,  0.0202, -0.4489]])')",1.3276622295379639
490,"('[0.36707818508148193 0.30535760521888733 0.30551961064338684 0.5141660571098328]', 'tensor([[ 0.1567,  0.1309,  0.3787,  0.3147,  0.0047,  0.0143, -0.2461]])')",1.5378767251968384
491,"('[0.7018011212348938 0.33320698142051697 0.5142565369606018 0.40283632278442383]', 'tensor([[ 0.1188,  0.1163,  0.4391,  0.3008,  0.0048,  0.0201, -0.4761]])')",1.3309558629989624
492,"('[0.44782307744026184 0.623349130153656 0.5490771532058716 0.5249226689338684]', 'tensor([[ 0.1259,  0.1172,  0.3744,  0.3646,  0.0050,  0.0128, -0.5726]])')",1.1988396644592285
493,"('[0.4416048526763916 0.6702699065208435 0.36821258068084717 0.4927300810813904]', 'tensor([[ 0.1253,  0.1114,  0.3651,  0.3802,  0.0047,  0.0132, -0.4864]])')",1.2833831310272217
494,"('[0.5225462317466736 0.3612934350967407 0.40826067328453064 0.27371934056282043]', 'tensor([[ 0.1065,  0.1115,  0.4253,  0.3336,  0.0050,  0.0182, -0.2829]])')",1.494276762008667
